,Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
70,Euro area,EMU,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,2157000000.0,2365000000.0,2420000000.0,2628000000.0,2658000000.0,2883000000.0,3941000000.0,4272000000.0,4771000000.0,5159000000.0,7908000000.0,8120000000.0,7833000000.0,8132000000.0,6622000000.0,7244000000.0,7259000000.0,7511000000.0,8087000000.0,8132000000.0,9875000000.0,9790000000.0,8604000000.0,8452000000.0,8769000000.0,9507000000.0,10301000000.0,10092000000.0,10730000000.0,10542000000.0,15423000000.0,16229000000.0,17053000000.0,18689000000.0,20202000000.0,22686000000.0,23334000000.0,28369000000.0,33861000000.0,37272000000.0,45903000000.0,51790000000.0,64815000000.0,77930000000.0,96330000000.0,113365000000.0,133336000000.0,159665000000.0,183099000000.0,205239000000.0,236871000000.0,283885000000.0,333244000000.0,367773000000.0,386341000000.0,426101000000.0,0.0,0.0,0.0,0.0,0.0,0.0
71,Eritrea,ERI,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0
72,Spain,ESP,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47000000.0,52000000.0,61000000.0,56000000.0,51000000.0,113000000.0,187000000.0,309000000.0,316000000.0,251000000.0,362000000.0,424000000.0,487000000.0,560000000.0,550000000.0,611000000.0,538000000.0,563000000.0,673000000.0,541000000.0,562000000.0,564000000.0,686000000.0,704000000.0,824000000.0,1296000000.0,1459000000.0,2218000000.0,2898000000.0,4485000000.0,6238000000.0,8414000000.0,11958000000.0,15300000000.0,19086000000.0,23870000000.0,26190000000.0,30974000000.0,38779000000.0,47669000000.0,55472000000.0,56927000000.0,66417000000.0,74541000000.0,71100000000.0,68948000000.0,0.0,0.0,0.0,0.0,0.0,0.0
73,Estonia,EST,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6000000.0,5000000.0,8000000.0,12000000.0,12000000.0,13000000.0,11000000.0,24000000.0,36000000.0,38000000.0,89000000.0,116000000.0,124000000.0,169000000.0,509000000.0,1017000000.0,1149000000.0,1435000000.0,1194000000.0,1362000000.0,1475000000.0,0.0,0.0,0.0,0.0,0.0,0.0
74,Ethiopia,ETH,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26000000.0,20000000.0,5000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,14000000.0,24000000.0,18000000.0,37000000.0,192000000.0,356000000.0,499000000.0,759000000.0,0.0,0.0,0.0,0.0,0.0,0.0
75,European Union,EUU,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,2167000000.0,2376000000.0,2438000000.0,2642000000.0,2674000000.0,2909000000.0,3979000000.0,4316000000.0,4818000000.0,5243000000.0,8097000000.0,8381000000.0,8244000000.0,8754000000.0,7214000000.0,7765000000.0,7796000000.0,8136000000.0,8628000000.0,8725000000.0,10855000000.0,10991000000.0,9894000000.0,10324000000.0,11060000000.0,11829000000.0,12856000000.0,12508000000.0,13264000000.0,13397000000.0,18252000000.0,19251000000.0,20583000000.0,22769000000.0,24637000000.0,27499000000.0,28141000000.0,34986000000.0,41748000000.0,45624000000.0,56819000000.0,62921000000.0,77397000000.0,92421000000.0,116470000000.0,135684000000.0,156442000000.0,187411000000.0,214041000000.0,240776000000.0,280215000000.0,337112000000.0,396039000000.0,437523000000.0,466091000000.0,517425000000.0,0.0,0.0,0.0,0.0,0.0,0.0
76,Fragile and conflict affected situations,FCS,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12000000.0,12000000.0,12000000.0,12000000.0,12000000.0,12000000.0,12000000.0,12000000.0,12000000.0,12000000.0,12000000.0,12000000.0,12000000.0,12000000.0,15000000.0,20000000.0,16000000.0,16000000.0,16000000.0,17000000.0,17000000.0,0.0,0.0,0.0,0.0,0.0,1000000.0,27000000.0,21000000.0,6000000.0,2000000.0,1000000.0,1000000.0,1000000.0,3000000.0,750000000.0,146000000.0,177000000.0,163000000.0,185000000.0,234000000.0,449000000.0,689000000.0,828000000.0,1087000000.0,0.0,0.0,0.0,0.0,0.0,0.0
77,Finland,FIN,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5156000000.0,5000000000.0,4953000000.0,5963000000.0,6473000000.0,6620000000.0,5901000000.0,7909000000.0,9357000000.0,8413000000.0,8719000000.0,8342000000.0,9054000000.0,9474000000.0,10561000000.0,9684000000.0,10972000000.0,10146000000.0,10669000000.0,9013000000.0,11273000000.0,11730000000.0,11701000000.0,12791000000.0,12874000000.0,13756000000.0,0.0,0.0,0.0,0.0,0.0,0.0
78,Fiji,FJI,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,France,FRA,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,0.0,0.0,0.0,0.0,390000000.0,605000000.0,926000000.0,1067000000.0,723000000.0,715000000.0,824000000.0,801000000.0,779000000.0,702000000.0,596000000.0,617000000.0,675000000.0,708000000.0,718000000.0,758000000.0,794000000.0,796000000.0,864000000.0,858000000.0,906000000.0,926000000.0,923000000.0,1352000000.0,1913000000.0,2102000000.0,2134000000.0,1976000000.0,2163000000.0,2335000000.0,2431000000.0,2688000000.0,2674000000.0,2892000000.0,3039000000.0,3471000000.0,3809000000.0,4113000000.0,4385000000.0,4845000000.0,6035000000.0,8304000000.0,10172000000.0,12664000000.0,15482000000.0,19608000000.0,24320000000.0,25956000000.0,28977000000.0,34917000000.0,0.0,0.0,0.0,0.0,0.0,0.0
80,Faroe Islands,FRO,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,"Micronesia, Fed. Sts.",FSM,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,Gabon,GAB,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000000.0,8000000.0,8000000.0,8000000.0,9000000.0,9000000.0,7000000.0,7000000.0,7000000.0,7000000.0,7000000.0,7000000.0,7000000.0,7000000.0,8000000.0,8000000.0,8000000.0,8000000.0,8000000.0,9000000.0,9000000.0,9000000.0,12000000.0,11000000.0,12000000.0,12000000.0,0.0,0.0,0.0,0.0,0.0,0.0
83,United Kingdom,GBR,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,1000000.0,1000000.0,0.0,1000000.0,9000000.0,604000000.0,699000000.0,974000000.0,1416000000.0,1861000000.0,2033000000.0,2292000000.0,2777000000.0,3531000000.0,4280000000.0,4884000000.0,5493000000.0,6340000000.0,7391000000.0,9294000000.0,12016000000.0,13513000000.0,14612000000.0,16706000000.0,20017000000.0,22220000000.0,28851000000.0,35840000000.0,48576000000.0,58694000000.0,77262000000.0,0.0,0.0,0.0,0.0,0.0,0.0
84,Georgia,GEO,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,Ghana,GHA,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000000.0,4000000.0,3000000.0,0.0,0.0,0.0,0.0,0.0,0.0
86,Gibraltar,GIB,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,Guinea,GIN,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,"Gambia, The",GMB,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,Guinea-Bissau,GNB,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,Equatorial Guinea,GNQ,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,Greece,GRC,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,9000000.0,48000000.0,38000000.0,35000000.0,38000000.0,36000000.0,70000000.0,163000000.0,451000000.0,835000000.0,777000000.0,1126000000.0,1246000000.0,1389000000.0,1814000000.0,2003000000.0,2438000000.0,2811000000.0,3062000000.0,4132000000.0,5748000000.0,8003000000.0,7701000000.0,8752000000.0,0.0,0.0,0.0,0.0,0.0,0.0
92,Grenada,GRD,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,Greenland,GRL,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,Guatemala,GTM,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28000000.0,33000000.0,43000000.0,50000000.0,62000000.0,86000000.0,75000000.0,60000000.0,50000000.0,52000000.0,91000000.0,101000000.0,80000000.0,82000000.0,81000000.0,96000000.0,117000000.0,129000000.0,232000000.0,285000000.0,330000000.0,364000000.0,368000000.0,386000000.0,445000000.0,443000000.0,525000000.0,309000000.0,595000000.0,606000000.0,610000000.0,634000000.0,802000000.0,879000000.0,883000000.0,940000000.0,1139000000.0,1156000000.0,1501000000.0,1829000000.0,1740000000.0,1837000000.0,2009000000.0,2510000000.0,2803000000.0,0.0,0.0,0.0,0.0,0.0,0.0
95,Guam,GUM,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,Guyana,GUY,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,High income,HIC,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,2999000000.0,3384000000.0,3752000000.0,4299000000.0,4556000000.0,4898000000.0,6005000000.0,6214000000.0,7024000000.0,7652000000.0,10461000000.0,10869000000.0,11745000000.0,13469000000.0,12287000000.0,13696000000.0,14988000000.0,15861000000.0,16054000000.0,17903000000.0,21131000000.0,22852000000.0,29905000000.0,32744000000.0,36651000000.0,40431000000.0,43956000000.0,45977000000.0,48185000000.0,109562000000.0,135744000000.0,103382000000.0,114187000000.0,119417000000.0,124897000000.0,126545000000.0,130202000000.0,137361000000.0,143859000000.0,154837000000.0,171040000000.0,175025000000.0,200862000000.0,220066000000.0,253301000000.0,287810000000.0,323442000000.0,370966000000.0,424963000000.0,480266000000.0,570880000000.0,672768000000.0,773897000000.0,885919000000.0,984371000000.0,1102487000000.0,0.0,0.0,0.0,0.0,0.0,0.0
98,"Hong Kong SAR, China",HKG,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,1000000.0,1000000.0,1000000.0,93000000.0,80000000.0,91000000.0,95000000.0,106000000.0,106000000.0,0.0,0.0,0.0,0.0,0.0,0.0
99,Honduras,HND,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,1000000.0,9000000.0,30000000.0,36000000.0,53000000.0,128000000.0,142000000.0,168000000.0,197000000.0,168000000.0,160000000.0,765000000.0,1029000000.0,1036000000.0,921000000.0,1450000000.0,0.0,0.0,0.0,0.0,0.0,0.0
100,Heavily indebted poor countries (HIPC),HPC,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67000000.0,72000000.0,70000000.0,75000000.0,80000000.0,86000000.0,86000000.0,85000000.0,88000000.0,102000000.0,101000000.0,104000000.0,170000000.0,374000000.0,401000000.0,364000000.0,342000000.0,377000000.0,563000000.0,584000000.0,669000000.0,664000000.0,594000000.0,552000000.0,527000000.0,530000000.0,544000000.0,461000000.0,324000000.0,407000000.0,430000000.0,497000000.0,603000000.0,751000000.0,977000000.0,1658000000.0,1114000000.0,1219000000.0,1294000000.0,1387000000.0,2026000000.0,2886000000.0,3442000000.0,3893000000.0,4743000000.0,0.0,0.0,0.0,0.0,0.0,0.0
101,Croatia,HRV,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11000000.0,10000000.0,6000000.0,19000000.0,6000000.0,9000000.0,9000000.0,1000000.0,9000000.0,9000000.0,1000000.0,0.0,0.0,0.0,6000000.0,24000000.0,30000000.0,43000000.0,61000000.0,79000000.0,172000000.0,256000000.0,425000000.0,653000000.0,930000000.0,1119000000.0,0.0,0.0,0.0,0.0,0.0,0.0
102,Haiti,HTI,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12000000.0,12000000.0,12000000.0,12000000.0,12000000.0,12000000.0,12000000.0,12000000.0,12000000.0,12000000.0,12000000.0,12000000.0,12000000.0,12000000.0,15000000.0,20000000.0,16000000.0,16000000.0,16000000.0,17000000.0,17000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,Hungary,HUN,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27000000.0,30000000.0,24000000.0,23000000.0,22000000.0,4000000.0,17000000.0,24000000.0,46000000.0,39000000.0,45000000.0,56000000.0,50000000.0,53000000.0,60000000.0,65000000.0,65000000.0,71000000.0,43000000.0,165000000.0,731000000.0,1668000000.0,1307000000.0,1673000000.0,2144000000.0,2667000000.0,2832000000.0,2486000000.0,2433000000.0,2575000000.0,2839000000.0,2977000000.0,0.0,0.0,0.0,0.0,0.0,0.0
104,IBRD only,IBD,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,51000000.0,55000000.0,63000000.0,77000000.0,113000000.0,126000000.0,160000000.0,217000000.0,226000000.0,262000000.0,225000000.0,1565000000.0,1790000000.0,2115000000.0,2509000000.0,3006000000.0,3465000000.0,3882000000.0,4104000000.0,5427000000.0,6762000000.0,8279000000.0,9952000000.0,11997000000.0,12081000000.0,12827000000.0,14440000000.0,15583000000.0,16181000000.0,16832000000.0,18985000000.0,20867000000.0,24192000000.0,24583000000.0,26858000000.0,31356000000.0,31875000000.0,34520000000.0,36161000000.0,41038000000.0,45447000000.0,50148000000.0,53035000000.0,58071000000.0,63481000000.0,72570000000.0,82471000000.0,99820000000.0,123891000000.0,159814000000.0,203150000000.0,253205000000.0,313215000000.0,402257000000.0,478075000000.0,575837000000.0,0.0,0.0,0.0,0.0,0.0,0.0
105,IDA & IBRD total,IBT,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,51000000.0,55000000.0,63000000.0,77000000.0,113000000.0,126000000.0,160000000.0,217000000.0,226000000.0,262000000.0,225000000.0,1725000000.0,1954000000.0,2281000000.0,2684000000.0,3187000000.0,3653000000.0,4074000000.0,4302000000.0,5628000000.0,6972000000.0,8494000000.0,10176000000.0,12295000000.0,12592000000.0,13375000000.0,15324000000.0,16435000000.0,17033000000.0,17880000000.0,20064000000.0,22003000000.0,25301000000.0,25626000000.0,27749000000.0,32350000000.0,32873000000.0,35504000000.0,37084000000.0,41815000000.0,46358000000.0,51128000000.0,53987000000.0,59537000000.0,65349000000.0,74640000000.0,85327000000.0,102094000000.0,126416000000.0,162641000000.0,206216000000.0,256998000000.0,317979000000.0,408563000000.0,487125000000.0,586201000000.0,0.0,0.0,0.0,0.0,0.0,0.0
106,IDA total,IDA,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160000000.0,164000000.0,166000000.0,175000000.0,181000000.0,188000000.0,192000000.0,198000000.0,201000000.0,210000000.0,215000000.0,224000000.0,298000000.0,511000000.0,548000000.0,884000000.0,852000000.0,852000000.0,1048000000.0,1079000000.0,1136000000.0,1109000000.0,1043000000.0,891000000.0,994000000.0,998000000.0,984000000.0,923000000.0,777000000.0,911000000.0,980000000.0,952000000.0,1466000000.0,1868000000.0,2070000000.0,2856000000.0,2274000000.0,2525000000.0,2827000000.0,3066000000.0,3793000000.0,4764000000.0,6306000000.0,9050000000.0,10364000000.0,0.0,0.0,0.0,0.0,0.0,0.0
107,IDA blend,IDB,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101000000.0,104000000.0,108000000.0,112000000.0,116000000.0,121000000.0,125000000.0,130000000.0,135000000.0,140000000.0,146000000.0,152000000.0,157000000.0,163000000.0,169000000.0,544000000.0,541000000.0,511000000.0,518000000.0,527000000.0,504000000.0,486000000.0,492000000.0,383000000.0,512000000.0,515000000.0,488000000.0,512000000.0,505000000.0,557000000.0,603000000.0,508000000.0,909000000.0,1157000000.0,1134000000.0,1884000000.0,1290000000.0,1461000000.0,1704000000.0,1833000000.0,1927000000.0,2040000000.0,2836000000.0,5252000000.0,5704000000.0,0.0,0.0,0.0,0.0,0.0,0.0
